Gene,01674b2c-5cf2-478f-84a1-f69c39f47bd4,016caf42-4e19-4444-ab5d-6cf1e76c4afa,01eef340-598c-4205-a990-cec190ac2ca5,029ce650-5e5a-4100-8596-cd94300e7ef5,045c13ef-3db7-4adf-b0a3-23338f0479f3,05506f4c-e701-4a9d-ae06-97f066aade43,0685edd2-ce1c-4e0e-8dda-393139af4223,08da7c4c-3067-4bcf-9d7a-78566df72e69,0dca98b0-f43e-45b6-9a02-00092c78678c,0ec70e40-07df-461d-8ff9-351240a0d454,124b693c-77dc-4fa8-b703-54e8b5054a92,128d198e-9b22-427c-90db-3714455f3a17,13b860c3-8048-4dc9-9eb0-7480bc660837,1549dc64-3dab-43fc-96e9-b07d520957e1,18d35983-ea6a-4b70-a209-9bef37595956,18eb4dfc-556f-4bf3-a411-4780209ed1e0,1c3610f7-e0aa-48d7-9a27-0dbaf6e244f9,1c40b84e-a0e3-429f-a48c-21566cf881c0,1d27253f-b036-44e7-a04d-8da5bbf57419,20e8106b-1290-4735-abe4-7621e08e3dc8,2192c1db-4718-4254-ba42-3ae7f30ad5a8,23c31c2e-336c-4878-a476-cf8d811b4875,23e7a78a-1d56-4ad1-9bb4-72ec0178aff2,295cf595-4a29-46a3-a0c5-e5f08f947031,2a84997d-ccee-4f46-bea2-752534f26416,2dc1cec9-925a-417f-9e21-3c2143e711b4,30ec8b1f-28c4-4f46-8a1b-a8d51e558c7d,324bcba2-f6a4-45a6-807c-215bdffcca21,328dfcb0-b5ae-43f2-bc87-dad0ab3df9e7,3558dec7-eae3-4a41-a217-266c6a4535fb,359f12f9-5c41-48a4-85bc-fd7e307bf7d8,35bd694d-1dd2-466f-ab27-03320614b40e,376ffe63-efd7-42af-90e1-261255b28bb7,3886b4fb-ba22-4a50-b11a-a6893951f170,389e5b18-8f89-41a9-9fa5-efd4172836e2,398fb71b-ca83-44e7-bf0d-b1ca464b0283,3af31fcf-ad0c-4fd9-a8e3-10f9176b5e9d,3afa1e93-1df8-4e4c-aaa4-557463f4bb77,3b7b9c1e-a84c-47ed-983c-9e4b00cbf01a,3e9f93c0-aa79-4b4c-bd6c-b3325912362a,3f834fa7-6d7b-4b85-98c0-5c55d55b6c95,408cb583-6dc3-4698-8bd2-e284042bd5ef,495f9eda-b9be-4eef-bae1-766a4bfbd68e,49717f75-0f2d-4e1c-9a12-f1cd7877b80a,4ac693e9-10f3-46b3-9d46-df3af7b0d259,4bf50455-9ab7-4521-a791-089f66d3b877,4d51159f-ab2f-40e3-a363-847c3654431e,4da999a0-ef41-4a0b-b1d1-446b39cc855a,4f608829-ffc4-4527-886e-6bc764ab29f5,4fba3deb-db94-44b5-a0f2-a575d270779e,521e2140-ae5b-456f-8699-97398d009687,53886143-c1c6-40e9-88e6-e4e5e0271fc8,546248b0-22a0-4b70-a437-76fb0a238a0d,56033839-35d5-4d72-8b8c-400cb345263d,5700c1b3-922a-4401-8ab8-89028908d696,57af5c72-0d60-4a6b-b1b4-ec6dab90f80f,58090433-d8d1-4499-a235-810c3e9d5b74,5a17dcd9-5ced-4a69-8069-23c7fd0649d1,5a57dc25-d252-4b22-b192-4de630d7002f,5cbf0aea-ebb4-4005-bdd5-14ef2dc6826c,5ed024e8-d05e-4c65-9441-eda9930ccc82,5fd9552a-c742-4388-940d-295d1107ae00,623befd6-0ca4-4a6c-9cf5-d9385c3b718f,6412854a-f874-469e-9d1f-8bd3ae5bd41d,6429c443-8ac3-407f-bb9c-66420b904bbf,65cac997-4d39-4501-85ec-4fcb328a8eb5,6644fd4e-d2fe-4785-a73c-0f36fcc740e2,66fa504c-4ae4-49ac-9355-1e063776dc0d,67c5f371-3fa9-47c5-8b15-c2dd9acc8519,6956473b-92e5-4069-a26b-b48e280e76f2,6b923e30-2ddc-407f-91b1-c202f1373fbb,6b960b58-28e1-41c6-bd6e-7e669c6aa4ef,6c0066e3-96df-4870-bcd3-98cda64082e9,6e6b7742-a562-490b-bb72-04a5653852e4,6fa2a667-9c36-4526-8a58-1975e863a806,6ffd1b8c-6f0b-456a-9160-e0c8021e5897,70ab4f23-23c4-409f-a5cc-18a010c3a24e,71f97b63-c970-44ee-98c2-e02e663d5a40,72e486b8-a866-4916-b2e4-8b4bb5dcd92d,747083ff-0703-431b-aad4-f2adff739516,752ad011-79e0-494f-9868-98bf6feb28f8,75b3fe55-1a63-426e-867e-2ef52f54778d,786e8dbe-442e-4551-87b3-b4c333b04dd4,790ff5db-b7f3-4946-aaed-305f66b1dd6a,791c5768-f0f5-4ab6-86eb-998e5c4b49e3,7e1673f8-5758-4963-8804-d5e39f06205b,7f2a63e6-64d5-4be1-9814-e8416fc9e688,8183f0fb-2303-4d7b-bccd-55e5031fc7df,88db1340-e4bf-451a-87c0-6e9168296f5e,89128dba-403f-4a96-bb3b-23ed0d5e2147,8c09f413-e938-4f2e-a414-84f0e7fcfe41,9087585f-e792-4f33-baaa-56ffe0f745be,91a2f2af-e4b1-4a0b-ab20-6a36ce63c533,92b5de82-0221-4df1-8094-80f40c0bb4fa,9416ff9b-6f29-4554-b04d-b537a3ae3969,959ff069-8a49-4c9b-85c2-5291cac0acff,95c53f69-0f05-4348-822a-571f3d757001,96312510-c126-485d-8109-ed81844a1dc3,972447aa-4332-47e7-bddd-2eb699dbb664,97943d87-fed7-4f14-a0a7-c5bfee64c392,9848307d-1bd5-40c1-b655-a33297aaf74f,98e0b4de-52fc-4945-9bf5-11e29368f939,98e709e7-e195-4b37-9537-f6081affb609,9938ce5c-e74e-446e-a932-f096f85cc3b1,99e32c59-aa73-43fa-88c9-399ddadb2c72,9d166970-07c8-4ca3-9cfa-ed0049df9ecc,9d95a65b-e41d-4f93-92d4-99dce29ff40d,9f6be944-83de-42ab-8738-f0022f475e61,a1da9db1-db11-4f4d-a249-c738db81b87e,a482fc4c-ff1d-46a0-a968-7df06422cc4b,a4c59287-1ad5-46a5-8040-e591e6ce064f,a5b44d66-c162-46b5-9df2-86305f0385c5,a6e11b30-3ae8-4dd1-b04c-a730c6a79746,a6edb6ca-ae9f-4da7-8ebe-92d83d2987fb,a78b04b4-2380-4803-963e-e4e633cd69ab,a82d0a57-4383-473d-b334-d13b278404b1,a855c228-a263-44df-87a0-cbc32187e3f5,a8e7d8a4-bbf0-496b-b387-8e014cfdcea6,a9b7d7fe-be31-4f71-afee-c1bfdf511888,a9bb8159-32f0-454c-a946-b3286a52b9d5,aa4244a8-0454-4247-a1c3-357fd51746fa,aa60fa8d-c374-40e0-af2d-b007701e67e3,ab89bb2e-da84-4116-a8cd-49aad7bbfd4d,ac075bc0-1b59-4557-beea-541694faee03,ac68d219-5670-4ddd-8df6-8aa7ad59e5c7,ad18820b-a804-49c0-ba8a-86c09fa6bce2,ae65baeb-6b78-492a-8c63-bb7e93e83dc2,b094e8b2-8ece-4b36-8025-18073a8b873c,b2ecbc0f-2c30-4200-8d5e-7b95424bcadb,b343bfe0-7c23-4c6a-8c84-9ee39db2ecda,b58ad350-5140-4fa8-bc2c-24bca8395f3a,b6633c36-7ce4-4b69-9bf6-30b64d46c66f,b7f74ae1-6f58-447c-be50-a7666eb19d9a,b8aefc48-4a6e-4254-a57f-5f688399b582,b97bf89a-7a85-4eef-ae7e-f787aead1f0a,baf1207d-7d1a-4cad-ba58-62c26be2415e,c3a981c7-f148-4252-bd50-af8a49ec0df8,c49e3b18-fd88-48f4-8b01-300692ceb367,c70ee5e1-4703-4996-bb5c-f4cca0fb53ba,c72cb184-462d-4009-9cdb-848782ff8a76,c8f39325-5382-447c-9291-a6915fc978b8,ccb22ecc-6e18-44b8-ad48-6ab51314b16e,ccd4a24b-d8cc-4686-9dee-c98b0c5a8d21,cf9db1af-17f0-490e-8139-142bd704763a,d093173f-08ab-4138-bf3c-399c45a6e163,d2f2560c-ec80-4fea-9474-c47a2e85ea95,d3d545b3-457f-4389-821f-704cb24aff7f,d6f7afc0-1558-43ad-acb1-2b5311ed2264,d7308344-5bab-4073-bb4f-4d8cd8d7bd17,d8ecba6a-9fff-4993-a799-9a8d2aea524e,d9fd2724-7db0-4af3-ac14-217bdfa5203f,db4bc6aa-2e7d-4bcb-8519-a455f624d33b,dbf6f981-15cc-40ad-91ac-a66360405fbd,dcd5e079-813a-4c1a-b320-0931468d2bbc,deba32e4-0e68-4711-941b-3b63bd965afb,dfaabd03-2d40-4422-b210-caf112ff4229,e0b1bcd2-1139-44b9-98b3-67bcf92bcc39,e3935ce4-64d3-4a66-ba11-d308b844b410,e783e518-c1e5-4eac-8eaf-e2d65ccd9692,e8ea576b-eb16-44f7-b241-daefc1375388,e9f4f373-37a5-48ad-a1a0-b0d47820111a,ea645243-df49-4466-a255-9f3d4321e357,eb2dbb4f-66b6-4525-8323-431970f7a64e,ebc460c2-df88-4dc0-a2c0-aca8072b75ad,eda6d2d5-4199-4f76-a45b-1d0401b4e54c,ef4cbd38-bc79-4d60-a715-647edd2ebe9e,f06f09f3-8133-4a92-ac86-fbe64295e0d8,f0d8a1fe-e313-44f1-99cc-b965cbeeff0e,f1692f4b-ce1b-4fc5-ac55-1022ecae0d1e,f2e28af9-c40e-41c4-9e82-205cca38f26a,f55dd73d-8c36-440b-84e5-9aae53107775,f81ac8a2-4ce6-439e-b027-1c0bfc88ceaa,fc18d029-9be2-4fa0-9aef-6d647dc55f0b
MUC4,0.1227,0.1452,0.055,0.2518,0.0414,0.0013,12.0483,0.0614,0.0123,0.0608,0.3123,0.0103,0.071,0.0584,0.084,0.0661,0.0213,0.05,0.0181,1.0767,0.0066,0.0165,0.0233,0.037,0.0317,0.1021,0.0159,0.0128,0.0812,0.0122,0.0438,0.0051,1.9648,0.372,36.4697,0.0621,0.0151,0.0458,0.2971,0.0344,0.0045,0.017,0.0727,0.0144,0.0104,0.0256,0.0295,0.0379,0.0113,0.131,0.0068,0.0104,0.0103,0.0442,0.0737,0.7746,0.2178,0.0545,0.0599,0.0175,9.8256,0.0036,0.099,0.0428,0.0699,0.0684,0.01,0.0198,0.0165,0.0668,0.0112,0.0985,0.0225,0.2133,0.0499,0.0136,0.0107,0.0111,0.0432,0.0494,0.0121,0.0399,0.0296,0.0057,0.0378,0.0533,0.0105,0.0376,0.0115,0.0056,0.3477,0.2513,0.0161,0.1198,0.0121,0.043,0.0825,0.0007,0.027,0.0041,0.0719,0.0076,0.0762,0.121,0.024,0.01,0.114,0.1938,0.0367,0.1514,0.0088,5.1119,0.016,0.0418,0.2153,0.0302,0.0148,0.0155,0.0116,0.4883,0.0126,0.0185,0.0185,0.5499,0.0173,0.0129,0.0099,1.5471,0.0475,0.0156,0.0031,0.0367,0.2833,0.0203,0.0288,0.0049,0.0754,0.847,0.1023,0.0517,0.0495,0.0036,0.1404,0.0146,0.0159,0.0329,0.1154,0.0094,0.0567,0.3386,0.0046,0.1236,0.173,0.0083,0.025,0.1696,0.048,6.9391,0.1271,0.0124,0.056,0.2261,0.0137,0.0454,0.0048,0.185,0.0973,0.1027,0.0284,0.0245,0.0164,0.0099,0.0517
KRT13,0.0627,0.1255,0.0,8.3484,0.0471,0.0097,0.0358,19.9291,0.4695,0.1224,0.071,0.1009,0.016,0.0047,0.6063,22.032,0.0342,0.2704,0.0502,35.0019,0.0,0.0891,0.0,0.0435,1.7227,0.0273,0.146,0.0,0.0483,0.0098,0.0695,0.0219,0.5156,0.0052,0.5185,0.0,28.853,0.0112,0.1827,0.0134,0.0268,0.0,0.0,0.0445,0.1496,0.7876,0.0457,0.0932,0.0562,0.0233,0.8429,0.0173,3.3037,0.0202,0.005,0.3112,0.218,0.048,0.1579,0.0,0.0082,0.0387,0.1103,0.0419,0.0371,0.0406,0.0052,0.0716,0.0,0.0317,0.0702,0.0435,0.2193,0.0969,0.087,0.0,0.0,0.129,0.1038,0.1593,0.0146,0.147,0.249,0.0155,0.0,0.0074,0.0089,0.0261,0.0111,0.0807,0.265,0.3102,0.0053,0.0309,2.7107,0.0418,0.0164,0.0,0.0177,0.0,0.0185,0.2453,27.8386,0.0204,0.0192,0.0263,0.7884,0.1756,0.2105,0.031,0.0,2.2336,0.0303,0.0183,0.0398,0.129,0.0102,0.0176,0.0083,3.2221,0.0173,0.0401,0.0233,0.0165,0.0536,0.0,0.0153,0.0387,0.0704,0.0211,0.0223,0.0434,0.0373,0.0,0.0104,0.0,5.1889,0.0074,0.0196,0.0158,0.0085,0.0173,0.0473,0.0192,0.0491,0.0,0.0157,0.053,0.126,0.044,3.5227,0.2484,0.2558,0.0046,0.018,0.0,0.0906,360.7792,0.0,0.2446,0.0266,0.2306,0.0,0.4659,0.0433,0.216,0.0366,0.0,0.0155,0.0336,0.0085,0.0,0.0421
C8orf46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DMBT1,0.0433,0.015,0.2483,0.0,0.0049,0.0015,300.2248,0.0709,0.0227,0.0063,0.0018,0.0021,0.0614,0.016,0.007,0.0573,1.3515,6.1269,0.0062,0.1862,0.0168,0.0069,0.0022,0.0521,0.0228,0.0254,0.0032,0.0842,0.0,0.0015,0.0491,0.0182,0.6052,0.0,0.0043,0.0,0.0412,0.0,2.1479,1.7006,0.0067,0.0312,0.0087,0.0031,0.0042,0.0037,0.0079,0.0199,0.0,0.0024,29.3302,0.0036,0.0,0.0,0.051,0.5935,0.0,0.0164,0.0105,0.0016,261.2623,0.0181,0.0963,0.0,0.4494,0.0036,0.0032,0.0222,0.037,0.069,0.0084,0.012,0.0813,0.7058,0.0,0.1761,0.0065,0.0305,0.0277,1.5201,0.0589,0.0099,0.0018,0.0129,0.008,0.0184,1.0274,0.0097,0.0,0.0,0.0055,0.0025,0.0378,0.0304,0.2903,0.0352,0.268,0.0263,0.0018,0.0015,0.0096,0.2936,0.1377,0.7569,0.0279,0.0122,0.1385,0.007,0.0448,0.0116,0.0,0.0035,0.0169,0.0114,0.0053,0.0301,0.0569,0.0182,0.0052,0.0,0.0255,0.1184,0.0018,0.0,0.0055,0.0079,0.0095,0.0376,0.0533,0.0022,0.0017,0.0013,0.9252,0.4489,0.0097,0.47,0.1042,0.0619,0.0345,0.0114,0.0026,0.0458,0.1805,0.0015,0.0152,0.417,0.0163,0.0047,8.0687,0.0656,0.0145,0.2228,0.0064,0.0,0.0154,0.0341,0.0037,0.0574,0.0895,0.0093,0.011,0.0092,0.0026,1.126,0.0027,0.2929,0.1523,0.1969,0.0036,0.3397,0.0184,0.0189,0.0093
NCAN,0.044,0.0203,10.5645,0.0066,0.281,3.1461,0.0,0.0141,0.0242,0.0258,0.0697,0.0793,0.0472,4.1437,0.0048,0.008,0.0,0.0058,0.0296,0.012,0.0028,0.1501,0.0059,0.0209,0.0116,0.0069,0.6716,6.1218,0.0,34.3137,0.0053,0.0154,0.004,0.0265,0.0233,0.008,0.0164,0.1274,0.004,0.0028,0.0113,0.0023,1.8525,0.025,0.0086,0.005,0.0085,0.0245,0.0022,0.0098,0.0283,4.1178,0.0045,1.3776,0.0209,0.0026,5.9977,0.0141,0.0301,0.0355,0.0086,0.0516,0.0066,0.1014,0.0406,0.0024,18.3441,0.012,0.0,29.4052,0.0023,0.0163,14.2107,0.0091,0.034,0.0092,0.0266,0.0129,0.2747,0.0,99.023,0.1964,17.5302,0.0044,0.018,0.0125,0.0131,0.0198,0.0047,0.0,0.0,0.0033,0.1936,0.0022,0.0022,0.0126,2.5142,0.0105,2.9886,0.1641,0.0,0.0,0.018,9.454,0.135,0.0028,0.0048,0.0548,0.0127,0.0105,0.1042,0.5197,0.0026,0.0154,2.7165,0.0441,0.2632,0.0,0.0913,0.0155,0.4706,0.0028,290.6882,3.2194,0.0075,1.5759,0.0043,1.036,0.0315,0.0089,31.5756,0.0365,0.0157,0.0452,0.0,0.0,0.0031,0.0031,0.3932,0.0044,0.0251,2.7734,0.0256,0.002,0.0723,0.0,0.0022,0.2103,0.008,0.0185,0.0,0.0048,0.0302,0.0,7.6081,0.0154,5.2709,0.037,0.0135,0.01,0.0037,19.0607,0.0035,0.1695,0.0018,0.0021,0.0154,0.0132,1.8052,0.0035,141.4576,0.0043,7.6607
TSPAN1,2.6554,1.1097,1.2977,4.3894,1.6604,1.5529,73.0707,2.1788,0.3334,1.8307,0.1163,0.893,1.1545,3.0204,1.4348,4.5654,0.147,23.0601,0.531,84.6833,70.7149,0.2739,2.5938,19.5393,36.7945,9.35,4.3704,2.079,3.0345,0.3259,2.2065,0.4942,77.5606,0.9021,1.504,0.1087,12.4669,1.5297,10.2925,3.5696,46.7414,2.1736,0.6375,0.2309,0.5264,2.5815,11.1453,0.2219,0.2953,0.362,7.1847,0.716,5.1834,0.3482,15.0503,0.8176,3.1584,149.2429,2.6335,0.3046,2.7782,2.1902,4.6206,0.1094,0.9937,4.8018,0.1776,38.9434,0.3413,3.8977,1.7123,11.4703,4.6519,50.8732,0.313,37.9639,5.6302,0.4154,0.4254,11.0582,1.1289,0.2907,0.5903,0.4202,4.5109,0.7184,11.2089,1.8537,25.3444,1.8838,4.4087,0.4693,0.6302,5.4443,18.1165,29.4885,0.2349,3.2454,1.722,10.8663,1.8213,3.5064,6.3498,2.5985,1.0961,7.3489,0.6039,2.8469,6.7919,2.1978,0.2977,1.1106,4.4465,1.5069,0.7974,3.9451,0.4186,0.498,0.482,4.429,1.2096,9.3789,0.6861,0.5983,42.5977,0.7721,2.4249,0.3863,0.3999,10.8629,0.6982,0.064,3.3616,7.6904,5.6741,2.1445,3.3721,37.4094,0.819,0.7559,0.3031,1.1873,0.357,1.9854,0.7641,29.4451,0.1223,0.4466,10.4223,8.4059,1.0023,9.3596,1.7482,0.688,0.6473,0.5837,3.9504,19.5897,2.5954,5.3376,1.6202,0.5087,0.9688,1.1948,1.2722,8.4834,5.3411,1.7785,0.9229,12.1153,0.5104,2.5732,1.0208
ZP2,0.0118,0.0,0.0041,0.0,0.0066,0.0,0.0,0.0,0.0044,0.0,0.015,0.0284,0.009,0.0118,0.0,0.0698,0.0,46.8392,0.0,0.0963,0.0399,0.0,0.0059,0.0052,0.0077,0.0645,0.0,0.0,0.0,0.0083,0.0107,0.0,3.3428,0.0,0.0,0.0,0.0066,0.0047,0.0162,0.0,0.0,0.0047,0.0,0.0083,0.1262,0.0,6.0315,0.0,0.0043,0.0,0.0,0.0049,0.009,0.0,0.2348,0.0103,0.0,21.06,0.0032,0.0,0.0069,0.0218,0.0354,0.0,0.0,0.0,0.0827,0.0,0.0,0.0,0.0046,0.0082,0.0,3.1058,0.0,0.0,1.2861,0.0,0.0042,0.0,0.0061,0.0,0.0,0.0,0.0,0.0,8.4656,0.0044,0.0047,0.0113,0.0149,0.0201,0.0045,0.0043,0.091,0.0856,0.0,0.0,0.005,0.0,0.0,0.0537,0.0,0.0172,0.0,0.0111,0.0,0.0048,0.0101,0.0,0.0,0.0,0.0,0.0154,0.024,0.0068,0.0,0.0,0.0,0.0259,0.0073,0.1918,0.0049,0.007,0.0075,0.0,0.0,0.0,0.0408,0.077,0.0047,0.0,0.0,1.3834,0.0438,0.0,2.1384,2.3291,0.0,0.0,0.0072,0.0,0.0228,0.0,0.0,0.008,0.0,0.0064,3.21,0.0074,0.0,0.0667,0.0,12.671,0.0076,0.0077,0.0,0.0,0.0,0.0,0.0037,0.0,0.0,0.0049,0.0,0.0,0.0062,0.0038,0.0,0.0142,0.0643,0.0514,0.0051
FAM83A,0.225,0.374,3.8502,0.1011,0.0616,0.1696,12.9963,2.5669,0.0048,0.0376,0.0218,0.5956,0.0271,0.667,0.1881,0.7714,10.336,0.243,0.1019,2.4543,0.0405,0.1096,0.4946,0.3064,15.2876,0.0654,0.3101,1.3223,1.377,0.0475,0.755,0.0303,1.4794,1.1556,0.0701,0.0116,50.6697,0.0388,34.5719,0.399,0.1707,0.036,0.8102,0.0296,0.0345,0.2119,14.1028,0.2363,0.2546,0.0179,25.6373,0.125,0.1861,0.119,0.3208,0.8076,0.0212,3.6463,0.052,0.0559,1.1409,0.0179,3.1911,0.0193,0.1505,1.1591,2.4087,0.1122,0.0183,0.2018,0.1046,0.2164,0.1207,1.7672,0.0487,0.0603,3.8683,0.0708,0.1208,0.8816,0.0975,0.0442,0.1476,0.0645,0.0787,0.4026,33.6815,0.0626,0.8201,2.9696,0.22,0.1247,0.0707,1.0225,6.4418,0.52,0.5941,4.7718,0.0491,1.1398,0.1167,3.314,2.5273,0.5981,0.2515,0.1485,8.4968,0.1802,1.2145,0.3779,0.0923,0.1812,0.2235,0.0506,0.0525,0.026,0.1758,0.6499,0.1,0.0454,0.3324,0.7864,0.0751,0.1065,0.1894,0.0235,0.0188,0.1271,4.8824,0.852,0.0205,0.036,20.6569,0.18,0.0622,0.0195,1.1998,2.6314,0.4217,0.0339,0.0196,0.1738,0.3333,0.0729,0.1132,3.1029,1.1446,0.0244,6.9257,0.0851,2.5954,0.1249,0.7267,1.218,0.0311,0.0716,0.1017,40.0336,0.4967,4.0299,1.4265,0.03,0.0076,6.122,0.8707,0.077,0.0574,0.085,0.1874,1.7801,0.68,20.236,0.0305
MLC1,0.186,0.3018,0.0,0.0716,0.018,0.0554,0.0375,1.1364,0.0199,8.3061,0.4283,0.0308,4.508,0.2141,0.1598,0.0242,39.2894,0.0317,0.697,0.0707,0.1545,0.0793,0.0802,0.0994,0.0629,0.1331,0.0159,0.1713,0.0368,0.0374,0.0482,0.9697,0.051,0.2278,0.0527,50.8515,0.1309,1.0172,0.0586,0.0256,0.0859,0.1063,47.9677,0.6255,0.0052,3.448,0.6692,0.9278,0.0857,0.1891,0.0885,66.9952,8.2928,1.1568,0.1023,0.0465,0.5335,0.0183,0.0802,0.8362,0.0219,5.4585,0.1641,0.3312,0.0735,0.0221,0.0039,0.2728,0.0,1.1991,0.2717,0.1586,0.0431,0.0246,164.6417,0.0499,0.0428,0.0562,0.049,0.0143,0.0056,0.2583,0.1401,0.0079,0.0521,0.1015,0.0508,0.0955,0.0845,0.0512,0.0337,0.097,0.0,0.0784,0.0117,0.5322,0.0083,2.3542,0.3966,0.0113,0.0141,3.4216,0.0,0.1674,0.0293,0.2304,0.0087,1.9126,0.0642,3.8245,0.012,0.1284,0.0,4.0664,10.7333,2.3917,11.7913,0.0851,0.2831,0.0984,0.1645,0.0663,0.0133,17.1833,0.3336,0.0647,0.0738,0.0074,0.0168,0.0643,0.3312,1.9485,0.0996,0.4018,0.1898,0.0483,0.0398,0.0113,0.0697,0.0441,10.0034,0.0462,0.0464,25.1882,22.972,0.0506,0.012,0.7098,0.0672,0.1675,0.107,0.1162,0.0858,0.0106,0.1132,0.2646,0.3183,0.1811,0.2683,0.2092,0.0372,0.2344,0.8763,0.0088,0.0726,0.0973,0.3458,0.0308,0.1003,0.1154,0.1551,0.4261,18.5307
CCDC60,0.0059,0.0,0.0164,0.0,0.0,0.0,0.0114,0.0057,0.0044,0.0,0.005,0.0057,0.0,0.0,0.0,0.0,0.0073,0.3471,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4976,0.0057,0.0,0.0095,0.0,0.0,0.0058,0.0,2.1571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7548,0.0104,0.0,6.7216,0.0,0.0,0.6382,0.0,0.0,0.0044,0.0,0.0,0.0044,0.0121,0.0673,0.0,0.0,0.0,0.0,0.0822,0.0,0.0,0.006,0.0,0.0042,0.0,0.0,0.0,0.0,0.0088,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.009,0.0,0.0044,0.0253,0.0,0.0,0.015,0.0084,0.0,0.0,0.0121,0.0173,0.0,0.2509,0.0,0.0048,0.0,0.0105,0.0045,0.0381,0.0103,0.0,0.0,0.0068,0.0,0.005,0.0,0.0,0.0037,0.0057,0.0049,0.007,0.0,0.0,0.0,0.0,0.0672,0.006,0.0,0.0,0.0,0.0166,0.0264,0.0,0.019,0.0251,0.0,0.0045,0.0,0.0074,0.0115,0.0041,0.0069,0.0,0.0,0.0193,1.5021,0.0298,0.0,0.0144,0.0087,0.0039,0.0,0.0077,0.0,12.7776,0.0,0.0,0.0038,0.0151,0.007,0.0195,0.0037,0.0,0.0,0.0038,0.0033,0.0,0.0,0.0,0.0
BMP1,7.7676,2.9832,6.42,2.9247,7.3846,4.5592,20.3025,7.1768,6.4834,7.712,4.532,7.387,8.08,6.9998,8.7942,9.2152,5.3786,5.5272,3.9424,5.0112,5.0971,9.1115,7.0686,2.5494,8.0337,6.2532,4.2852,5.2809,2.6266,2.9165,8.429,10.5614,5.7303,6.2042,9.0251,3.8936,19.6053,9.144,20.5121,16.0516,2.7405,4.99,7.4258,6.8926,10.8648,3.8294,4.0012,3.7996,3.6393,3.4284,8.3337,6.5713,9.1383,5.7003,3.1546,18.8557,12.9895,8.8681,4.9783,4.4235,6.7353,7.4062,9.5507,4.9194,7.7624,3.034,1.9062,5.2382,5.7638,6.635,4.0131,6.5827,14.7753,6.1632,4.3323,11.7298,7.0574,4.4124,2.6207,8.46,2.2325,3.9546,6.1536,10.3829,5.9174,5.547,4.6548,2.6953,2.665,17.5669,13.7071,12.3782,1.9608,17.4586,8.1664,3.4161,7.9957,9.4184,5.0463,7.3554,2.9293,13.8527,14.5352,8.5396,9.8487,2.8518,9.4626,3.8539,4.6794,10.0064,2.9499,2.2624,7.1087,5.4117,6.5891,6.6352,4.8438,3.3306,3.5685,5.8069,10.5243,19.6742,3.9521,3.5469,4.8367,5.4026,7.4365,3.4759,11.3981,10.5496,3.6293,2.9424,4.7941,5.1058,3.8357,3.0218,10.9616,12.2748,6.4165,3.9759,4.2799,9.7399,4.3467,4.4217,5.9709,4.6383,4.3387,7.2264,13.2539,2.2175,79.4136,3.1063,20.0013,4.824,12.2147,10.5819,3.9192,10.721,12.9371,15.0333,4.1382,8.1233,7.6148,5.5529,5.4089,0.9025,8.9681,2.2005,3.9996,9.1001,11.9429,7.8545,2.7932
