Gene,01674b2c-5cf2-478f-84a1-f69c39f47bd4,016caf42-4e19-4444-ab5d-6cf1e76c4afa,01eef340-598c-4205-a990-cec190ac2ca5,029ce650-5e5a-4100-8596-cd94300e7ef5,045c13ef-3db7-4adf-b0a3-23338f0479f3,05506f4c-e701-4a9d-ae06-97f066aade43,0685edd2-ce1c-4e0e-8dda-393139af4223,08da7c4c-3067-4bcf-9d7a-78566df72e69,0dca98b0-f43e-45b6-9a02-00092c78678c,0ec70e40-07df-461d-8ff9-351240a0d454,124b693c-77dc-4fa8-b703-54e8b5054a92,128d198e-9b22-427c-90db-3714455f3a17,13b860c3-8048-4dc9-9eb0-7480bc660837,1549dc64-3dab-43fc-96e9-b07d520957e1,18d35983-ea6a-4b70-a209-9bef37595956,18eb4dfc-556f-4bf3-a411-4780209ed1e0,1c3610f7-e0aa-48d7-9a27-0dbaf6e244f9,1c40b84e-a0e3-429f-a48c-21566cf881c0,1d27253f-b036-44e7-a04d-8da5bbf57419,20e8106b-1290-4735-abe4-7621e08e3dc8,2192c1db-4718-4254-ba42-3ae7f30ad5a8,23c31c2e-336c-4878-a476-cf8d811b4875,23e7a78a-1d56-4ad1-9bb4-72ec0178aff2,295cf595-4a29-46a3-a0c5-e5f08f947031,2a84997d-ccee-4f46-bea2-752534f26416,2dc1cec9-925a-417f-9e21-3c2143e711b4,30ec8b1f-28c4-4f46-8a1b-a8d51e558c7d,324bcba2-f6a4-45a6-807c-215bdffcca21,328dfcb0-b5ae-43f2-bc87-dad0ab3df9e7,3558dec7-eae3-4a41-a217-266c6a4535fb,359f12f9-5c41-48a4-85bc-fd7e307bf7d8,35bd694d-1dd2-466f-ab27-03320614b40e,376ffe63-efd7-42af-90e1-261255b28bb7,3886b4fb-ba22-4a50-b11a-a6893951f170,389e5b18-8f89-41a9-9fa5-efd4172836e2,398fb71b-ca83-44e7-bf0d-b1ca464b0283,3af31fcf-ad0c-4fd9-a8e3-10f9176b5e9d,3afa1e93-1df8-4e4c-aaa4-557463f4bb77,3b7b9c1e-a84c-47ed-983c-9e4b00cbf01a,3e9f93c0-aa79-4b4c-bd6c-b3325912362a,3f834fa7-6d7b-4b85-98c0-5c55d55b6c95,408cb583-6dc3-4698-8bd2-e284042bd5ef,495f9eda-b9be-4eef-bae1-766a4bfbd68e,49717f75-0f2d-4e1c-9a12-f1cd7877b80a,4ac693e9-10f3-46b3-9d46-df3af7b0d259,4bf50455-9ab7-4521-a791-089f66d3b877,4d51159f-ab2f-40e3-a363-847c3654431e,4da999a0-ef41-4a0b-b1d1-446b39cc855a,4f608829-ffc4-4527-886e-6bc764ab29f5,4fba3deb-db94-44b5-a0f2-a575d270779e,521e2140-ae5b-456f-8699-97398d009687,53886143-c1c6-40e9-88e6-e4e5e0271fc8,546248b0-22a0-4b70-a437-76fb0a238a0d,56033839-35d5-4d72-8b8c-400cb345263d,5700c1b3-922a-4401-8ab8-89028908d696,57af5c72-0d60-4a6b-b1b4-ec6dab90f80f,58090433-d8d1-4499-a235-810c3e9d5b74,5a17dcd9-5ced-4a69-8069-23c7fd0649d1,5a57dc25-d252-4b22-b192-4de630d7002f,5cbf0aea-ebb4-4005-bdd5-14ef2dc6826c,5ed024e8-d05e-4c65-9441-eda9930ccc82,5fd9552a-c742-4388-940d-295d1107ae00,623befd6-0ca4-4a6c-9cf5-d9385c3b718f,6412854a-f874-469e-9d1f-8bd3ae5bd41d,6429c443-8ac3-407f-bb9c-66420b904bbf,65cac997-4d39-4501-85ec-4fcb328a8eb5,6644fd4e-d2fe-4785-a73c-0f36fcc740e2,66fa504c-4ae4-49ac-9355-1e063776dc0d,67c5f371-3fa9-47c5-8b15-c2dd9acc8519,6956473b-92e5-4069-a26b-b48e280e76f2,6b923e30-2ddc-407f-91b1-c202f1373fbb,6b960b58-28e1-41c6-bd6e-7e669c6aa4ef,6c0066e3-96df-4870-bcd3-98cda64082e9,6e6b7742-a562-490b-bb72-04a5653852e4,6fa2a667-9c36-4526-8a58-1975e863a806,6ffd1b8c-6f0b-456a-9160-e0c8021e5897,70ab4f23-23c4-409f-a5cc-18a010c3a24e,71f97b63-c970-44ee-98c2-e02e663d5a40,72e486b8-a866-4916-b2e4-8b4bb5dcd92d,747083ff-0703-431b-aad4-f2adff739516,752ad011-79e0-494f-9868-98bf6feb28f8,75b3fe55-1a63-426e-867e-2ef52f54778d,786e8dbe-442e-4551-87b3-b4c333b04dd4,790ff5db-b7f3-4946-aaed-305f66b1dd6a,791c5768-f0f5-4ab6-86eb-998e5c4b49e3,7e1673f8-5758-4963-8804-d5e39f06205b,7f2a63e6-64d5-4be1-9814-e8416fc9e688,8183f0fb-2303-4d7b-bccd-55e5031fc7df,88db1340-e4bf-451a-87c0-6e9168296f5e,89128dba-403f-4a96-bb3b-23ed0d5e2147,8c09f413-e938-4f2e-a414-84f0e7fcfe41,9087585f-e792-4f33-baaa-56ffe0f745be,91a2f2af-e4b1-4a0b-ab20-6a36ce63c533,92b5de82-0221-4df1-8094-80f40c0bb4fa,9416ff9b-6f29-4554-b04d-b537a3ae3969,959ff069-8a49-4c9b-85c2-5291cac0acff,95c53f69-0f05-4348-822a-571f3d757001,96312510-c126-485d-8109-ed81844a1dc3,972447aa-4332-47e7-bddd-2eb699dbb664,97943d87-fed7-4f14-a0a7-c5bfee64c392,9848307d-1bd5-40c1-b655-a33297aaf74f,98e0b4de-52fc-4945-9bf5-11e29368f939,98e709e7-e195-4b37-9537-f6081affb609,9938ce5c-e74e-446e-a932-f096f85cc3b1,99e32c59-aa73-43fa-88c9-399ddadb2c72,9d166970-07c8-4ca3-9cfa-ed0049df9ecc,9d95a65b-e41d-4f93-92d4-99dce29ff40d,9f6be944-83de-42ab-8738-f0022f475e61,a1da9db1-db11-4f4d-a249-c738db81b87e,a482fc4c-ff1d-46a0-a968-7df06422cc4b,a4c59287-1ad5-46a5-8040-e591e6ce064f,a5b44d66-c162-46b5-9df2-86305f0385c5,a6e11b30-3ae8-4dd1-b04c-a730c6a79746,a6edb6ca-ae9f-4da7-8ebe-92d83d2987fb,a78b04b4-2380-4803-963e-e4e633cd69ab,a82d0a57-4383-473d-b334-d13b278404b1,a855c228-a263-44df-87a0-cbc32187e3f5,a8e7d8a4-bbf0-496b-b387-8e014cfdcea6,a9b7d7fe-be31-4f71-afee-c1bfdf511888,a9bb8159-32f0-454c-a946-b3286a52b9d5,aa4244a8-0454-4247-a1c3-357fd51746fa,aa60fa8d-c374-40e0-af2d-b007701e67e3,ab89bb2e-da84-4116-a8cd-49aad7bbfd4d,ac075bc0-1b59-4557-beea-541694faee03,ac68d219-5670-4ddd-8df6-8aa7ad59e5c7,ad18820b-a804-49c0-ba8a-86c09fa6bce2,ae65baeb-6b78-492a-8c63-bb7e93e83dc2,b094e8b2-8ece-4b36-8025-18073a8b873c,b2ecbc0f-2c30-4200-8d5e-7b95424bcadb,b343bfe0-7c23-4c6a-8c84-9ee39db2ecda,b58ad350-5140-4fa8-bc2c-24bca8395f3a,b6633c36-7ce4-4b69-9bf6-30b64d46c66f,b7f74ae1-6f58-447c-be50-a7666eb19d9a,b8aefc48-4a6e-4254-a57f-5f688399b582,b97bf89a-7a85-4eef-ae7e-f787aead1f0a,baf1207d-7d1a-4cad-ba58-62c26be2415e,c3a981c7-f148-4252-bd50-af8a49ec0df8,c49e3b18-fd88-48f4-8b01-300692ceb367,c70ee5e1-4703-4996-bb5c-f4cca0fb53ba,c72cb184-462d-4009-9cdb-848782ff8a76,c8f39325-5382-447c-9291-a6915fc978b8,ccb22ecc-6e18-44b8-ad48-6ab51314b16e,ccd4a24b-d8cc-4686-9dee-c98b0c5a8d21,cf9db1af-17f0-490e-8139-142bd704763a,d093173f-08ab-4138-bf3c-399c45a6e163,d2f2560c-ec80-4fea-9474-c47a2e85ea95,d3d545b3-457f-4389-821f-704cb24aff7f,d6f7afc0-1558-43ad-acb1-2b5311ed2264,d7308344-5bab-4073-bb4f-4d8cd8d7bd17,d8ecba6a-9fff-4993-a799-9a8d2aea524e,d9fd2724-7db0-4af3-ac14-217bdfa5203f,db4bc6aa-2e7d-4bcb-8519-a455f624d33b,dbf6f981-15cc-40ad-91ac-a66360405fbd,dcd5e079-813a-4c1a-b320-0931468d2bbc,deba32e4-0e68-4711-941b-3b63bd965afb,dfaabd03-2d40-4422-b210-caf112ff4229,e0b1bcd2-1139-44b9-98b3-67bcf92bcc39,e3935ce4-64d3-4a66-ba11-d308b844b410,e783e518-c1e5-4eac-8eaf-e2d65ccd9692,e8ea576b-eb16-44f7-b241-daefc1375388,e9f4f373-37a5-48ad-a1a0-b0d47820111a,ea645243-df49-4466-a255-9f3d4321e357,eb2dbb4f-66b6-4525-8323-431970f7a64e,ebc460c2-df88-4dc0-a2c0-aca8072b75ad,eda6d2d5-4199-4f76-a45b-1d0401b4e54c,ef4cbd38-bc79-4d60-a715-647edd2ebe9e,f06f09f3-8133-4a92-ac86-fbe64295e0d8,f0d8a1fe-e313-44f1-99cc-b965cbeeff0e,f1692f4b-ce1b-4fc5-ac55-1022ecae0d1e,f2e28af9-c40e-41c4-9e82-205cca38f26a,f55dd73d-8c36-440b-84e5-9aae53107775,f81ac8a2-4ce6-439e-b027-1c0bfc88ceaa,fc18d029-9be2-4fa0-9aef-6d647dc55f0b
CYP4Z2P,1.1691,0.0,0.1278,0.0417,0.0518,0.0,0.8856,0.745,0.0384,0.2481,0.0349,1.6528,0.0367,0.0,0.0326,0.0,0.2867,1.5957,0.0,11.8768,17.718,0.0,0.2661,1.5749,2.2102,15.5457,0.4738,0.0,0.2502,0.0522,0.2441,0.0883,33.5408,0.0,0.1703,0.0406,0.7858,0.5559,622.9538,0.0,4.7754,1.8142,0.2872,0.2209,0.4925,0.4472,200.2898,0.0353,0.0,0.0,0.0801,0.0648,0.0,0.1428,58.2689,0.4333,0.0,0.5277,0.0721,0.0,1.384,0.0476,18.4188,0.0313,0.2263,0.1227,0.0662,14.0738,0.0868,0.5926,0.0,0.6205,0.3269,4.1794,0.0,5.943,1.2056,0.2881,0.0,0.0,1.5976,0.0,0.0,0.0,0.873,0.3835,167.8912,0.03,1.2309,0.0883,0.0493,0.0,0.1067,0.3171,39.1992,61.0483,0.2612,0.0339,0.0,0.0349,0.3606,0.3266,3.589,0.2397,0.2833,8.1478,0.2133,0.0712,0.0,0.7388,0.3759,0.0424,1.8614,1.1999,0.1236,0.0435,0.1661,0.0313,0.0,0.1118,0.1977,91.4638,0.0,0.0,15.4951,0.0478,0.0,0.0667,0.0329,36.8898,0.0321,0.0595,0.564,37.1427,60.3121,0.0,133.5924,7.6328,0.1028,0.1789,0.0934,0.0743,2.516,0.0615,0.2407,81.6131,0.0,0.0,13.6525,19.377,0.0365,6.0934,0.8254,87.1714,0.1202,0.1082,0.0571,0.2999,0.2123,0.0304,0.2515,0.0,0.0,0.0302,0.0295,0.1406,2.4799,0.1103,0.0775,5.0864,0.0,26.2606,0.0447
TCN1,4.4237,0.1394,1.225,4.2232,0.4966,0.0933,2339.4237,12.9626,2.2089,0.3304,0.1115,1.5576,2.7347,0.4621,0.1739,0.2816,10.3324,1.2526,0.1172,10.6836,0.1707,0.0429,5.9535,29.4058,297.8619,65.3822,1.5918,3.9304,1.0664,0.0834,1.6902,0.7992,10.9991,0.032,2.268,0.0432,25.4383,1.2585,29.1118,766.3789,0.7886,1.7019,0.272,0.0588,28.1428,0.2722,2.7311,0.0376,0.2398,0.0,5.7629,1.3456,108.3899,1.1869,8.7004,2.4465,0.1791,930.4679,44.2722,0.0419,1254.6876,46.6521,5.4012,0.1667,12.7381,0.1961,6.031,30.5985,2.7735,4.5992,0.0334,0.0,3.8625,1.5583,0.0936,4.9623,2.8897,0.6138,0.1664,12.7017,1.619,0.3258,0.0936,0.5679,0.3488,1.389,9.8924,0.2556,0.1457,1.4109,0.1576,0.3661,339.6717,1.0884,1.2117,86.6113,18.8865,970.4221,0.1282,0.1857,0.0,0.2706,2.3791,3.8307,2.8027,1.0598,0.9846,11.5614,0.741,9.4845,0.7675,0.0904,0.238,6.5075,1.712,2.2221,71.4595,29.1193,0.0,4.2477,0.3861,1.343,4.5342,35.0043,0.1364,2.1384,14.1045,0.3197,0.2573,0.7304,0.0,1.1419,5.1074,0.5103,6.896,2.124,8.2319,6.1687,1.3506,0.8579,0.2487,5.5118,4.6842,0.1638,0.7052,2.6761,2.5217,0.0784,39.5384,45.1946,13.1441,19.5562,5.8357,0.1086,0.1281,0.4225,0.2433,8.6251,15.4465,45.9196,3.9119,0.0429,0.373,127.0207,0.2199,187.6428,9.2468,0.1468,0.578,56.0321,0.0637,0.8282,0.1429
DHRS2,0.2653,0.0,0.1139,0.1683,0.4178,0.0744,0.1031,0.1318,0.432,0.1712,0.6592,0.0472,0.1713,1.1901,0.1525,0.1964,1.207,0.3655,0.1051,0.5427,239.9041,0.8204,0.0282,0.5103,1233.8369,26.4095,0.1006,0.4512,0.0199,0.0277,0.1295,0.1031,1.6706,0.1213,0.1386,0.0431,3.3734,0.1697,0.0437,1.1379,441.8096,0.5231,0.2575,0.0997,0.1331,0.1221,11.2186,0.5022,0.0478,0.0973,0.2467,0.1169,0.0973,0.0121,0.4448,0.2024,0.3687,1.3233,0.2757,0.0167,0.1865,0.0707,0.7357,0.2259,0.4885,0.9704,0.1265,1.3009,1.0502,0.4673,0.0865,0.0188,0.2713,42.6519,0.0186,1.3811,16.4049,0.0874,4.6365,0.0582,0.2234,0.2813,0.0653,0.0162,4.4364,0.8467,199.1439,0.0382,0.1452,0.2249,0.356,0.4586,0.0189,0.1122,0.0412,0.9084,0.0693,0.4675,0.0426,0.111,0.0974,0.0847,0.635,0.5146,0.4039,14.6027,0.4905,0.0906,0.8696,0.4314,0.1862,19.8027,0.7746,0.4863,0.3018,0.2306,0.0806,0.2928,0.0904,0.0949,0.1259,2140.5749,0.2536,0.1822,0.0091,0.5377,0.0286,0.1486,0.1002,805.2602,0.0204,0.019,0.3507,46.4069,53.464,43.2471,180.2244,1.2772,0.1091,0.1899,1.3282,0.3101,0.0311,0.0065,0.6132,222.7191,0.055,0.0729,0.0492,12.6821,0.341,5.6709,0.1752,411.0004,0.1914,0.3061,0.4565,11.1803,0.1352,0.4643,0.3844,0.111,0.2124,35.273,0.0751,34.2783,1.6134,0.158,0.6527,220.0963,0.0762,55.8925,0.5316
COL9A1,0.4321,0.0167,8.8816,1.97,0.0264,7.5322,0.051,4.2985,36.0393,148.7151,239.4841,0.0406,30.4697,0.8174,0.1666,0.0169,5.7913,0.0,11.862,0.1606,0.0572,1.6847,0.0113,0.0,0.0157,0.3063,0.0186,0.0102,0.0,0.8588,0.0727,12.6125,0.1282,0.0921,0.0145,1.5434,0.0,0.0266,0.0087,0.0093,0.0183,0.0138,0.8226,0.0,0.0114,0.0082,0.3095,8.2702,1.5837,1.57,0.2965,1.4959,0.039,209.0245,0.0362,0.8846,0.0572,0.0084,0.5032,0.0802,0.0068,0.8017,0.0246,0.3195,0.3176,0.0235,12.0812,0.0733,0.3543,18.6533,0.048,0.0,3.299,0.0213,36.3635,0.0205,0.0,0.0,0.5581,0.0,0.1094,0.1387,2.7806,0.3984,0.0835,0.0294,0.0,0.0,0.0087,0.1577,0.0252,0.0251,0.2496,0.0989,0.0,0.3584,0.075,59.268,0.9624,0.0445,0.0,0.0278,0.0102,0.4622,0.1859,0.0604,0.0454,2.7331,0.0099,0.264,0.9751,3.7561,0.0665,3.0063,0.4653,1.6523,0.9567,0.008,2.7248,4.9544,0.7988,0.1553,1.21,10.3404,0.0218,5.5003,0.3955,0.4084,0.0897,0.0583,7.8565,10.3412,0.072,0.0444,0.0477,0.0,0.0329,0.0,1.5302,1.3395,0.0238,0.4043,0.0249,0.0942,422.5793,0.0,0.0,4.2399,0.0592,0.0585,0.0,0.3619,0.0383,0.013,5.7598,56.1916,28.8031,0.1817,0.0542,0.0155,0.0578,165.0126,0.0,0.4542,0.0828,0.0143,0.0612,0.3165,0.356,0.0276,8.4865,0.0367,1.3008
HEPHL1,0.4436,0.072,1.1528,0.3673,1.1397,1.0601,0.0943,0.5237,0.2218,0.5802,0.4511,0.0525,0.7465,1.2391,0.9071,1.2996,0.5652,0.2541,41.1756,0.5517,0.1675,0.4762,0.1708,0.8209,6.5868,0.5449,0.4311,2.9785,0.9207,0.2583,0.5707,0.6919,0.1535,0.3061,0.2343,0.1898,52.2612,0.4397,69.0605,0.0602,0.2956,0.0223,0.1493,0.1139,0.7021,0.4833,0.3488,0.2331,0.115,0.153,0.2976,0.1515,0.063,0.1415,0.8303,0.9655,0.6011,0.7439,1.2305,0.389,0.2709,2.2653,1.4918,0.1033,0.2283,0.1603,0.3734,0.1317,0.2865,0.6054,0.3189,0.3251,0.0736,0.6208,0.5798,0.3535,1.3265,0.034,0.7134,0.1508,0.2573,0.2524,0.556,2.7444,1.0356,0.5169,0.4182,0.2228,1.3544,0.4858,0.5563,2.1341,0.2005,0.2617,0.1145,0.027,0.4221,1.2303,0.2869,0.1055,1.1544,0.3294,0.9654,0.6888,0.2338,0.1173,0.8018,0.9299,6.1972,1.2398,1.5078,0.035,1.0344,0.03,0.136,0.3347,0.6331,0.3622,0.1318,0.287,2.7735,0.299,0.1335,0.5059,0.3992,0.3155,0.6024,0.8988,0.2778,0.009,1.2527,0.1638,0.1995,0.2276,0.6164,0.3308,0.1417,20.4178,0.1979,0.2625,0.1284,0.1498,0.3091,0.1438,0.2649,0.1052,1.8924,0.0675,51.3397,0.2523,1.1548,0.2846,0.1239,0.1893,0.926,0.833,0.2827,1.3714,0.1502,0.4847,0.6504,0.1439,0.2339,0.1909,0.3974,0.9126,0.1761,0.0,0.2488,0.1786,0.7898,0.0238,5.7195
MYOSLID,0.8922,0.1151,0.1028,0.1049,0.6512,0.279,0.2443,0.2498,0.4635,0.0,0.0,0.1119,0.2398,0.3189,0.2463,0.2825,0.0721,0.1478,0.0553,0.0593,0.0806,0.081,0.2008,0.813,10.0982,1.4944,0.165,0.1412,0.0157,0.1837,0.1432,0.3995,0.8421,0.1664,0.0999,0.0,7.7728,0.769,0.7416,0.3118,0.3483,0.5312,0.3692,0.0972,0.3603,0.3213,0.4575,0.1421,0.1617,0.0494,0.5039,0.1303,0.3458,0.0718,0.3215,0.7192,0.0,0.3152,0.1089,0.3359,0.5221,0.1197,0.8554,0.1732,0.0759,0.1234,0.0833,1.6373,0.1746,0.4897,0.0946,0.1486,0.2392,0.042,0.0221,0.2424,0.2216,0.2691,0.4086,0.1149,0.1372,0.2563,0.1989,0.5363,0.2744,0.1543,0.1176,0.0302,0.0344,0.3997,0.124,0.3457,0.0894,1.8428,0.1116,0.5257,0.4762,0.2556,0.1816,0.5786,0.0825,0.146,0.3611,0.5895,0.3461,0.2621,0.0358,0.1253,0.2138,0.5574,0.1733,0.256,0.206,0.4115,0.3109,0.3716,0.5013,0.0946,0.3348,0.2062,0.5303,0.6122,0.7887,0.2775,0.1503,0.4087,0.7964,0.1006,0.3534,0.3613,0.0161,0.1048,0.2229,0.219,0.7514,0.0478,0.4966,0.4539,0.224,0.165,0.1409,0.3611,0.0614,0.1702,0.7264,0.0549,0.1674,0.0741,0.9334,0.6344,1.4321,1.1566,1.2833,0.1923,0.3628,0.1813,0.3542,0.5844,0.2746,0.8403,0.1139,0.2833,0.3019,0.0759,0.2225,0.0566,0.6237,0.0693,0.1949,1.252,0.361,0.1014,0.2024
MYBPHL,0.0732,0.1486,0.1393,0.417,0.1411,0.0796,0.1038,0.0,1.3604,0.0,0.1268,0.0866,0.1666,0.2728,2.1948,0.1201,0.9549,0.0763,0.1499,0.2144,0.0582,0.0366,0.0,0.113,1.0597,0.2454,0.0662,0.0729,0.0,0.1896,0.1109,0.1203,0.0507,0.0273,16.9427,0.1475,2.6967,0.1894,10.1544,1.0931,0.0,0.0492,0.029,0.1003,0.4068,0.0871,0.0751,0.0641,0.0292,0.0595,0.0728,0.0588,0.5551,0.1038,0.871,0.1575,0.0509,0.03,0.1966,0.2141,0.2176,0.0432,0.0292,0.0,0.1028,0.0279,0.2105,0.0,0.0788,0.0385,0.0,0.0,0.0,0.3417,0.0,0.0,0.0,0.0,0.0568,0.083,0.0,0.1543,0.5987,0.0,0.347,0.0,0.0,0.0272,0.0621,0.0802,0.2241,0.3568,0.0162,0.256,0.0252,0.0593,0.0,0.0616,0.1822,0.095,0.0894,0.033,1.8476,0.121,0.1839,0.0861,0.1292,0.3879,0.0702,0.0,0.1423,0.1541,0.1353,0.0495,0.0842,0.7501,0.1078,0.1709,0.1693,0.1016,0.449,0.0395,0.2374,0.3341,0.0,0.0434,0.2142,0.0,0.1995,0.1483,0.1165,0.0541,0.5124,0.0791,0.0,0.115,0.117,0.0,0.2179,0.1084,0.1697,0.0675,0.0888,0.0,0.5467,0.0496,0.0,0.0223,1.0837,0.3125,0.7627,0.0348,0.409,0.0,0.1911,0.262,0.2075,0.2724,0.0827,0.0,0.0228,0.1827,0.1818,0.3289,0.0536,0.1277,0.0363,0.025,0.1878,0.0983,0.0,0.157,0.3656
EPGN,0.1172,0.0158,0.0743,0.0404,0.0502,0.198,0.2352,0.6816,0.0372,0.1202,0.0845,1.1239,0.0711,0.0323,0.1107,0.8162,0.0231,7.0173,0.1332,1.8478,1.583,0.234,0.1074,0.6223,65.0696,0.1599,0.0177,0.0388,0.4091,0.0632,0.1379,0.0214,9.4615,0.2039,0.2612,0.4522,7.4854,0.4544,12.2734,0.0706,0.0694,0.0131,0.1701,0.1204,12.7744,0.3095,0.3739,0.2394,0.1402,0.0159,2.1156,0.0628,0.0,0.429,8.1355,0.7136,0.0271,1.6294,0.0466,0.019,0.0,0.0231,4.3677,0.1971,0.0731,0.1783,0.0,0.4638,1.0509,0.246,0.2277,0.2863,0.0432,0.1215,0.3403,0.6224,1.3251,0.1794,0.0605,1.1285,0.604,0.181,0.0638,0.1107,0.2114,0.0186,2.3792,0.0145,0.5134,0.556,0.4301,0.214,0.4737,1.2798,8.0358,0.2057,0.3954,1.5427,0.136,0.0338,0.1112,0.1582,0.1932,0.529,0.1764,0.6884,17.5278,0.2241,0.5802,0.0,1.0013,0.3082,1.2623,0.1057,0.0748,0.0,0.2758,0.2581,0.0645,0.0,0.4948,0.1053,0.0362,0.6533,0.1447,0.0463,0.6038,0.5975,1.8187,4.0482,0.1087,0.0577,0.1171,1.2444,0.4824,0.1226,2.7032,14.1515,0.3651,0.1445,0.0452,19.1255,0.1893,0.0447,0.0583,2.1426,0.1254,0.0713,14.5746,0.3332,0.0707,0.4826,0.1454,3.7163,0.0728,0.0,0.083,4.9566,0.0147,0.3973,0.3533,0.1559,0.0485,0.2046,0.3142,0.0817,0.0775,0.2403,0.388,2.0182,0.029,0.0558,0.8663
LINC00941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM83A-AS1,0.0255,0.0413,1.2761,0.0,0.0,0.1476,2.7629,0.4709,0.0485,0.0392,0.0,0.1406,0.0464,0.1898,0.0619,0.0835,1.4194,0.1593,0.0695,0.348,0.0,0.0254,0.1402,0.1572,3.4928,0.0,0.1382,0.0,0.6327,0.033,0.0514,0.5021,0.3528,0.3231,0.0179,0.0,30.2706,0.022,47.963,0.1844,0.0453,0.0342,0.6254,0.0175,0.0849,0.1413,3.6069,0.0,0.0407,0.0207,3.9514,0.0,0.8208,0.0542,0.0449,0.1369,0.0708,1.4176,0.0152,0.0248,0.3869,0.0301,0.6085,0.0,0.0,0.0776,0.5232,0.0605,0.0549,0.0535,0.0,0.1307,0.0,0.634,0.0,0.1015,0.5715,0.026,0.0197,0.4043,0.0493,0.0215,0.1111,0.0,0.0,0.097,5.5592,0.0,0.2594,1.0604,0.0312,0.0,0.045,0.579,1.7887,0.2271,0.1651,1.5206,0.0254,0.4848,0.0207,0.2982,0.2521,0.1852,0.1279,0.0299,1.1235,0.045,0.4152,0.0934,0.0792,0.0536,0.2353,0.0,0.0,0.0549,0.06,0.0991,0.0168,0.0,0.0625,0.3023,0.0,0.0775,0.1349,0.0,0.0426,0.0421,0.458,0.1032,0.0,0.0,7.6399,0.0275,0.0,0.02,0.1628,0.309,0.13,0.0189,0.059,0.0782,0.0772,0.0583,0.0761,0.5868,0.187,0.0,1.0683,0.0725,0.4384,0.0484,0.332,0.4834,0.019,0.0228,0.0481,5.1651,0.0959,0.5184,0.2226,0.0509,0.0632,1.3731,0.2237,0.0533,0.0,0.0174,0.1143,0.6499,0.0,2.8941,0.0283
